RBDB ID,Shortname,Title,Artist,Cover,Length,Year,Genre,BPM,Album,Track,Band Tier,Band Rank,Rock Ending,Vocal Tier,Vocal Rank,Vocal Gender,Vocal Parts,Vocal Percussion,Guitar Tier,Guitar Rank,Guitar Solos,Bass Tier,Bass Rank,Bass Solos,Drums Tier,Drums Rank,Drums Solos,Keys Tier,Keys Rank,Keys Solos,Pro Guitar Tier,Pro Guitar Rank,Pro Bass Tier,Pro Bass Rank,Pro Keys Tier,Pro Keys Rank,Sources
756,livingaftermidnightlive,Living After Midnight (Live),Judas Priest,,4:44,1980,Metal,137,British Steel 30th Anniversary,7,3,252,YES,2,210,Male,3,Male,3,259,1,2,217,0,4,244,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
753,metalgodslive,Metal Gods (Live),Judas Priest,,4:08,1980,Metal,93,British Steel 30th Anniversary,2,4,278,,3,231,Male,1,Male,3,246,1,2,191,0,4,306,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
758,theragelive,The Rage (Live),Judas Priest,,5:00,1980,Metal,73,British Steel 30th Anniversary,8,3,258,,3,256,Male,1,Male,4,290,2,2,222,0,3,220,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
752,rapidfirelive,Rapid Fire (Live),Judas Priest,,4:12,1980,Metal,124,British Steel 30th Anniversary,1,6,368,YES,2,196,Male,1,Male,5,405,4,3,255,0,4,328,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
759,steelerlive,Steeler (Live),Judas Priest,,5:03,1980,Metal,191,British Steel 30th Anniversary,9,6,370,,2,213,Male,1,Male,5,372,5,3,255,0,5,368,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
755,unitedlive,United (Live),Judas Priest,,3:45,1980,Metal,83,British Steel 30th Anniversary,5,0,130,YES,2,175,Male,3,Male,0,128,0,1,150,0,1,132,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
757,youdonthavetobeoldlive,You Don't Have To Be Old To Be Wise (Live),Judas Priest,,5:21,1980,Metal,138,British Steel 30th Anniversary,6,3,245,YES,2,205,Male,3,Male,3,257,1,1,165,0,3,235,0,7,0,0,7,0,7,0,7,0,"DLC, British Steel 30th Anniversary (Album)"
1006,theclimb,The Climb,No Doubt,,6:43,1995,Pop-Rock,65,Tragic Kingdom,7,2,237,,3,248,Female,3,Female,1,169,1,1,173,0,5,348,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1004,differentpeople,Different People,No Doubt,,4:40,1995,Pop-Rock,100,Tragic Kingdom,5,6,356,,3,274,Female,2,Female,4,302,1,4,321,0,5,355,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1010,enditonthis,End It on This,No Doubt,,3:59,1995,Pop-Rock,166,Tragic Kingdom,13,2,231,,3,223,Female,3,Female,3,249,1,2,203,0,4,273,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1003,happynow,Happy Now?,No Doubt,,3:48,1995,Pop-Rock,158,Tragic Kingdom,4,3,244,,4,345,Female,3,Female,3,259,0,2,217,0,3,190,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1005,heyyou,Hey You,No Doubt,,3:27,1995,Pop-Rock,118,Tragic Kingdom,6,2,240,,3,276,Female,3,Female,2,181,0,3,230,0,4,245,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1007,sixteen,Sixteen,No Doubt,,3:31,1995,Pop-Rock,157,Tragic Kingdom,8,5,305,,3,253,Female,3,Female,4,296,1,3,265,0,4,270,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1011,tragickingdom,Tragic Kingdom,No Doubt,,5:31,1995,Pop-Rock,144,Tragic Kingdom,14,6,399,YES,4,310,Female,3,Female,5,394,1,4,324,0,5,357,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1009,worldgoround,World Go 'Round,No Doubt,,4:47,1995,Pop-Rock,143,Tragic Kingdom,12,4,288,,4,281,Female,3,Female,3,254,0,3,231,0,4,275,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1008,youcandoit,You Can Do It,No Doubt,,4:23,1995,Pop-Rock,128,Tragic Kingdom,11,5,337,,3,265,Female,3,Female,4,299,0,3,261,0,5,350,0,7,0,0,7,0,7,0,7,0,"DLC, No Doubt Tragic Kingdom: The Deep Cuts, No Doubt Tragic Kingdom: The Complete Album"
1045,accordingtoyou,According to You,Orianthi,,3:19,2009,Pop-Rock,131,Believe,1,6,360,,2,207,Female,3,Female,5,406,1,1,177,0,2,171,0,7,0,0,7,0,7,0,7,0,DLC
1121,dearestimsosorry,Dearest (I'm So Sorry),Picture Me Broken,,3:36,2010,Metal,118,Wide Awake,3,5,333,,3,241,Female,3,Female,5,346,0,3,271,0,4,314,0,7,0,0,7,0,7,0,7,0,DLC
253,thunderbirdsarego,Thunderbirds Are Go!,Busted,,3:12,2004,Pop-Rock,100,Busted,8,3,251,,2,178,Male,3,Male,3,261,0,4,300,0,3,239,0,7,0,0,7,0,7,0,7,0,DLC
454,again,Again,Flyleaf,,3:13,2009,Nu-Metal,78,Memento Mori,2,2,240,,3,243,Female,3,Female,3,232,0,2,193,0,3,202,0,7,0,0,7,0,7,0,7,0,DLC
1306,tomorrow,Tomorrow,Silverchair,,4:33,1995,Alternative,124,Frogstomp,2,3,255,,2,214,Male,1,Male,3,243,1,1,162,0,4,244,0,7,0,0,7,0,7,0,7,0,DLC
300,thebroken,The Broken,Coheed and Cambria,,3:57,2010,Prog,148,Year of the Black Rainbow,2,6,372,,4,286,Male,3,Male,5,357,2,4,300,0,5,355,0,7,0,0,7,0,7,0,7,0,"DLC, Coheed and Cambria Pack 01"
298,gunsofsummer,Guns of Summer,Coheed and Cambria,,4:51,2010,Prog,159,Year of the Black Rainbow,3,6,518,,5,408,Male,3,Male,6,447,1,3,232,0,6,560,0,7,0,0,7,0,7,0,7,0,"DLC, Coheed and Cambria Pack 01, Guitar Glory Pack"
299,herewearejuggernaut,Here We Are Juggernaut,Coheed and Cambria,,3:44,2010,Prog,158,Year of the Black Rainbow,4,6,344,,3,234,Male,3,Male,4,305,0,3,230,0,5,383,0,7,0,0,7,0,7,0,7,0,"DLC, Coheed and Cambria Pack 01"
1316,peekaboo,Peek-a-Boo,Siouxsie and The Banshees,,3:21,1988,Pop-Rock,102,Peepshow,1,4,267,,3,276,Female,3,Female,2,213,0,1,171,0,4,278,0,7,0,0,7,0,7,0,7,0,DLC
1442,sunhitsthesky,Sun Hits the Sky,Supergrass,,5:00,1997,Alternative,149,In It For The Money,6,5,304,,2,207,Male,2,Male,3,246,1,3,286,0,4,331,0,7,0,0,7,0,7,0,7,0,DLC
1541,americanmusic,American Music,Violent Femmes,,3:45,1991,Alternative,120,Why Do Birds Sing?,1,5,294,,3,255,Male,3,Male,3,259,1,4,351,0,4,276,0,7,0,0,7,0,7,0,7,0,DLC
1294,emptywalls,Empty Walls,Serj Tankian,,3:51,2007,Nu-Metal,160,Elect The Dead,1,5,341,,4,286,Male,3,Male,4,271,0,3,240,0,5,358,0,7,0,0,7,0,7,0,7,0,DLC
1295,skyisover,Sky Is Over,Serj Tankian,,2:59,2007,Nu-Metal,105,Elect The Dead,6,3,251,,3,252,Male,3,Male,3,230,0,3,260,0,4,282,0,7,0,0,7,0,7,0,7,0,DLC
1329,allstar,All Star,Smash Mouth,,3:22,1999,Pop-Rock,104,Astro Lounge,5,2,237,,2,204,Male,3,Male,1,172,0,0,130,0,4,263,0,7,0,0,7,0,7,0,7,0,"DLC, Rock Band Hits Pack"
1528,bloodonmyhands,Blood on My Hands,The Used,,3:20,2009,Emo,140,Artwork,1,6,368,,3,257,Male,3,Male,4,321,0,3,250,0,4,318,0,7,0,0,7,0,7,0,7,0,"DLC, The Used Pack 01"
1529,borntoquit,Born to Quit,The Used,,3:36,2009,Emo,84,Artwork,3,5,293,,3,233,Male,3,Male,4,329,0,2,200,0,4,271,0,7,0,0,7,0,7,0,7,0,"DLC, The Used Pack 01"
1530,thetasteofink,The Taste of Ink,The Used,,3:36,2002,Emo,97,The Used,2,4,283,,3,248,Male,2,Male,3,246,0,2,215,0,4,300,1,7,0,0,7,0,7,0,7,0,"DLC, The Used Pack 01"
82,feelgooddrag,Feel Good Drag,Anberlin,,3:14,2008,Alternative,93,New Surrender,5,4,288,,3,264,Male,3,Male,4,322,1,2,222,0,3,238,0,7,0,0,7,0,7,0,7,0,DLC
609,livelifeloud,Live Life Loud,Hawk Nelson,,3:01,2009,Pop-Rock,164,Live Life Loud,1,4,276,,3,230,Male,3,Male,1,170,0,2,185,0,4,341,0,7,0,0,7,0,7,0,7,0,DLC
1321,monsterskillet,Monster,Skillet,,3:00,2009,Rock,135,Awake,2,2,220,,2,176,Male,3,Male,2,190,0,1,168,0,3,205,0,7,0,0,7,0,7,0,7,0,DLC
1441,standintherain,Stand in the Rain,Superchick,,3:21,2006,Pop-Rock,180,Beauty from Pain 1.1,7,2,240,,2,190,Female,3,Female,2,215,0,1,178,0,4,254,0,7,0,0,7,0,7,0,7,0,DLC
1449,meanttolive,Meant to Live,Switchfoot,,3:24,2003,Alternative,75,The Beautiful Letdown,1,2,225,,2,184,Male,3,Male,3,235,0,1,172,0,3,210,0,7,0,0,7,0,7,0,7,0,DLC
1489,fireitup,Fire It Up,Thousand Foot Krutch,,3:07,2009,Nu-Metal,128,Welcome to the Masquerade,3,4,270,,3,218,Male,2,Male,4,267,1,1,162,0,4,266,0,7,0,0,7,0,7,0,7,0,DLC
679,valleysofneptune,Valleys of Neptune,Jimi Hendrix,,4:20,1969,Classic Rock,109,Valleys of Neptune,2,6,410,,3,259,Male,1,Male,5,335,0,3,279,0,5,433,0,7,0,0,7,0,7,0,7,0,DLC
693,aintnotelling,Ain't No Telling,The Jimi Hendrix Experience,,1:54,1967,Classic Rock,141,Axis: Bold as Love,5,5,331,,3,276,Male,3,Male,4,306,1,3,261,0,4,316,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
701,boldaslove,Bold as Love,The Jimi Hendrix Experience,,4:22,1967,Classic Rock,64,Axis: Bold as Love,13,6,380,,5,407,Male,1,Male,5,397,2,3,269,0,4,306,1,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
697,castlesmadeofsand,Castles Made of Sand,The Jimi Hendrix Experience,,2:50,1967,Classic Rock,118,Axis: Bold as Love,9,4,288,,3,245,Male,1,Male,4,330,1,3,230,0,3,215,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
695,if6was9,If 6 Was 9,The Jimi Hendrix Experience,,5:41,1967,Classic Rock,140,Axis: Bold as Love,7,6,503,,3,254,Male,2,Male,5,361,2,5,378,0,6,532,1,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
700,littlemisslover,Little Miss Lover,The Jimi Hendrix Experience,,2:35,1967,Classic Rock,95,Axis: Bold as Love,12,5,342,,4,340,Male,3,Male,5,339,1,3,228,0,4,297,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
694,littlewing,Little Wing,The Jimi Hendrix Experience,,2:40,1967,Classic Rock,68,Axis: Bold as Love,6,5,300,,3,250,Male,1,Male,4,299,1,2,220,0,3,209,0,7,0,0,6,442,1,150,7,0,"DLC, Axis: Bold as Love (Album)"
699,onerainywish,One Rainy Wish,The Jimi Hendrix Experience,,3:59,1967,Classic Rock,74,Axis: Bold as Love,11,6,402,,3,268,Male,1,Male,4,329,1,3,232,0,5,412,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
698,shessofine,She's So Fine,The Jimi Hendrix Experience,,2:45,1967,Classic Rock,130,Axis: Bold as Love,10,5,294,,1,164,Male,3,Male,4,281,1,3,254,0,4,335,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
691,spanishcastlemagic,Spanish Castle Magic,The Jimi Hendrix Experience,,3:14,1967,Classic Rock,99,Axis: Bold as Love,3,6,371,,3,261,Male,1,Male,5,370,2,3,273,0,4,339,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
690,upfromtheskies,Up from the Skies,The Jimi Hendrix Experience,,3:05,1967,Classic Rock,140,Axis: Bold as Love,2,6,351,,5,392,Male,1,Male,5,354,2,4,300,0,2,175,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
692,waituntiltomorrow,Wait Until Tomorrow,The Jimi Hendrix Experience,,3:22,1967,Classic Rock,111,Axis: Bold as Love,4,6,389,,5,420,Male,3,Male,6,409,0,3,270,0,3,220,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
696,yougotmefloatin,You Got Me Floatin',The Jimi Hendrix Experience,,2:57,1967,Classic Rock,125,Axis: Bold as Love,8,6,400,,3,270,Male,3,Male,5,368,2,4,360,0,6,473,0,7,0,0,7,0,7,0,7,0,"DLC, Axis: Bold as Love (Album)"
31,outerspaceaf,Outer Space,Ace Frehley,,3:46,2009,Metal,128,Anomaly,2,3,247,,2,205,Male,2,Male,4,282,1,2,186,0,3,215,0,7,0,0,7,0,7,0,7,0,DLC
260,allamericangirl,All-American Girl,Carrie Underwood,,3:37,2007,Country,123,Carnival Ride,2,3,244,,3,245,Female,3,Female,2,178,0,2,185,0,3,218,0,7,0,0,7,0,7,0,7,0,DLC
844,amicrazy,Am I Crazy,Little Fish,,4:22,2010,Indie Rock,154,Baffled and Beat,3,4,280,,4,302,Female,1,Female,3,230,0,2,190,0,4,249,0,7,0,0,7,0,7,0,7,0,DLC
845,bangbang,Bang Bang,Little Fish,,2:59,2010,Indie Rock,167,Baffled and Beat,2,2,224,,3,250,Female,3,Female,3,225,0,2,195,0,0,122,0,7,0,0,7,0,7,0,7,0,DLC
846,darlingdear,Darling Dear,Little Fish,,4:04,2010,Indie Rock,118,Baffled and Beat,1,4,275,,4,304,Female,3,Female,3,246,0,2,190,0,3,222,0,7,0,0,7,0,7,0,7,0,DLC
1043,stopandstare,Stop and Stare,OneRepublic,,3:45,2007,Pop-Rock,93,Dreaming Out Loud,3,1,209,,3,245,Male,3,Male,2,216,0,1,170,0,0,122,0,7,0,0,7,0,7,0,7,0,DLC
1598,bluespark,Blue Spark,X,,2:13,1982,Punk,123,Under the Big Black Sun,7,2,219,,3,263,Male,2,Male,2,190,0,2,181,0,2,171,0,7,0,0,7,0,7,0,7,0,"DLC, X Pack 01"
1596,hungrywolf,The Hungry Wolf,X,,3:56,1982,Punk,114,Under the Big Black Sun,1,5,300,,3,241,Male,3,Male,3,251,0,4,295,0,4,303,0,7,0,0,7,0,7,0,7,0,"DLC, X Pack 01"
1597,imustnotthink,I Must Not Think Bad Thoughts,X,,4:45,1983,Punk,236,More Fun in the New World,7,5,340,,2,213,Male,2,Male,4,298,0,3,285,0,5,361,0,7,0,0,7,0,7,0,7,0,"DLC, X Pack 01"
1595,losangeles,Los Angeles,X,,2:26,1980,Punk,184,Los Angeles,6,4,287,,4,278,Multi-MF,2,Multi-MF,3,244,0,3,291,0,4,280,0,7,0,0,7,0,7,0,7,0,"DLC, X Pack 01"
1,itsnotmytime,It's Not My Time,3 Doors Down,,4:04,2008,Rock,127,3 Doors Down,3,2,225,,3,226,Male,2,Male,3,254,1,1,170,0,3,210,0,7,0,0,7,0,7,0,7,0,DLC
430,pokerfacecartman,Lady Gaga's 'Poker Face' (South Park Version),Eric Cartman,,3:36,2009,Novelty,119,South Park,1,0,147,,2,213,Male,3,Male,1,155,0,0,130,0,0,105,0,7,0,0,7,0,7,0,7,0,DLC
821,badromance,Bad Romance,Lady Gaga,,4:57,2009,Pop/Dance/Electronic,119,The Fame Monster,1,1,179,,3,249,Female,3,Female,1,170,0,3,244,0,2,152,0,7,0,0,7,0,7,0,7,0,"DLC, Lady Gaga Pack 01"
819,justdance,Just Dance,Lady Gaga,,4:05,2008,Pop/Dance/Electronic,118,The Fame,1,1,181,,4,289,Female,3,Female,1,143,0,0,125,0,0,99,0,7,0,0,7,0,7,0,7,0,"DLC, Lady Gaga Pack 01"
822,monstergaga,Monster,Lady Gaga,,4:12,2009,Pop/Dance/Electronic,120,The Fame Monster,3,1,184,,3,276,Female,3,Female,2,202,1,0,120,0,1,139,0,7,0,0,7,0,7,0,7,0,"DLC, Lady Gaga Pack 01"
820,pokerface,Poker Face,Lady Gaga,,3:58,2008,Pop/Dance/Electronic,119,The Fame,6,0,145,,2,206,Female,3,Female,1,155,0,0,130,0,0,105,0,7,0,0,7,0,7,0,7,0,"DLC, Lady Gaga Pack 01"
952,control,Control,Mute Math,,4:39,2006,Alternative,135,Mute Math,11,5,310,,2,202,Male,3,Male,2,180,0,3,260,0,5,351,0,7,0,0,7,0,7,0,7,0,DLC
1437,ohyeah,Oh Yeah,The Subways,,3:03,2005,Alternative,101,Young for Eternity,7,3,263,,2,183,Male,2,Male,3,263,0,1,177,0,4,263,0,7,0,0,7,0,7,0,7,0,DLC
1438,rocknrollqueen,Rock & Roll Queen,The Subways,,2:51,2005,Alternative,144,Young for Eternity,3,1,202,,1,158,Male,3,Male,2,207,0,1,172,0,3,219,0,7,0,0,7,0,7,0,7,0,DLC
498,decentdaysandnights,Decent Days and Nights,The Futureheads,,2:36,2004,Punk,171,The Futureheads,4,2,229,,3,245,Male,3,Male,3,239,0,2,190,0,4,244,0,7,0,0,7,0,7,0,7,0,DLC
499,houndsoflove,Hounds of Love,The Futureheads,,3:06,2004,Punk,168,The Futureheads,14,2,230,,4,278,Male,3,Male,3,252,0,1,160,0,3,221,0,7,0,0,7,0,7,0,7,0,DLC
655,walkaway,Walk Away,James Gang,,3:36,1971,Classic Rock,95,James Gang (Alternate Studio Version),1,4,281,,3,230,Male,3,Male,3,249,2,2,200,0,4,307,0,7,0,0,7,0,7,0,7,0,DLC
960,hockeytheme,The Hockey Theme,Neil Peart,,1:07,2010,Novelty,168,The Hockey Theme,1,5,320,,7,0,No Part,1,No Part,1,150,0,1,136,0,5,347,1,7,0,0,7,0,7,0,7,0,DLC
1297,allofthis,All of This,Shaimus,,2:38,2006,Indie Rock,160,Paper Sun,3,5,338,YES,4,315,Male,3,Male,5,357,1,1,173,0,3,232,0,7,0,0,7,0,7,0,7,0,DLC
1298,tieyoudown,Tie You Down,Shaimus,,4:10,2008,Indie Rock,167,"The Sad Thing Is, We Like It Here",4,4,289,,4,309,Male,3,Male,3,257,0,3,261,0,4,260,0,7,0,0,7,0,7,0,7,0,DLC
1559,fellinlovewithagirl,Fell in Love with a Girl,The White Stripes,,1:52,2001,Rock,180,White Blood Cells,4,2,230,,3,273,Male,1,Male,3,222,0,7,0,0,0,109,0,7,0,0,7,0,7,0,7,0,"DLC, The White Stripes Pack 02"
1561,youdontknowwhatloveis,You Don't Know What Love Is (You Just Do as You're Told),The White Stripes,,3:57,2007,Rock,80,Icky Thump,2,1,200,,3,251,Male,2,Male,2,212,1,2,194,0,0,119,0,7,0,0,7,0,7,0,7,0,"DLC, The White Stripes Pack 02"
384,thegame,The Game,Disturbed,,3:47,2000,Nu-Metal,132,The Sickness,2,4,279,,4,304,Male,1,Male,4,272,0,3,270,0,4,262,0,7,0,0,7,0,7,0,7,0,"DLC, Disturbed Pack 02"
383,meaningoflife,Meaning of Life,Disturbed,,4:04,2000,Nu-Metal,126,The Sickness,12,4,279,,3,236,Male,3,Male,4,277,0,3,255,0,4,293,0,7,0,0,7,0,7,0,7,0,"DLC, Disturbed Pack 02"
385,voices,Voices,Disturbed,,3:16,2000,Nu-Metal,110,The Sickness,1,4,284,,3,250,Male,3,Male,4,315,0,3,250,0,4,262,0,7,0,0,7,0,7,0,7,0,"DLC, Disturbed Pack 02"
928,thirdfloorstory,Third Floor Story,The Mother Hips,,4:07,2009,Rock,71,Pacific Dust,2,4,268,,4,301,Male,3,Male,4,271,2,3,240,0,2,173,0,7,0,0,7,0,7,0,7,0,DLC
927,whitefalconfuzz,White Falcon Fuzz,The Mother Hips,,4:16,2009,Rock,80,Pacific Dust,1,3,250,,4,279,Male,3,Male,4,269,2,3,230,0,2,171,0,7,0,0,7,0,7,0,7,0,DLC
1307,panicswitch,Panic Switch,Silversun Pickups,,5:45,2009,Indie Rock,132,Swoon,5,5,338,,3,242,Male,3,Male,4,310,1,2,180,0,5,348,0,7,0,0,7,0,7,0,7,0,DLC
1308,sortof,Sort Of,Silversun Pickups,,5:27,2009,Indie Rock,126,Swoon,7,5,340,,3,262,Male,2,Male,4,303,1,2,200,0,5,361,0,7,0,0,7,0,7,0,7,0,DLC
1521,downfall,Downfall,Trust Company,,3:16,2002,Nu-Metal,98,The Lonely Position of Neutral,1,5,306,,3,217,Male,3,Male,4,280,0,3,260,0,4,320,0,7,0,0,7,0,7,0,7,0,DLC
611,heartkiller,Heartkiller,HIM,,3:30,2010,Alternative,155,Screamworks: Love in Theory and Practice,3,4,276,,3,276,Male,3,Male,2,196,1,1,152,0,3,216,0,7,0,0,7,0,7,0,7,0,"DLC, HIM Pack 01"
612,odetosolitude,Ode to Solitude,HIM,,4:01,2010,Alternative,175,Screamworks: Love in Theory and Practice,9,4,281,,4,348,Male,3,Male,2,198,0,3,229,0,3,220,0,7,0,0,7,0,7,0,7,0,"DLC, HIM Pack 01"
613,wingsofabutterfly,Wings of a Butterfly,HIM,,3:32,2005,Alternative,125,Dark Light,2,1,179,,3,217,Male,3,Male,1,166,0,1,140,0,3,199,0,7,0,0,7,0,7,0,7,0,"DLC, HIM Pack 01"
807,distracted,Distracted,KSM,,3:21,2009,Pop-Rock,129,Read Between the Lines,7,1,180,,3,247,Female,3,Female,1,170,1,1,171,0,3,191,0,7,0,0,7,0,7,0,7,0,DLC
866,thedopeshow,The Dope Show,Marilyn Manson,,3:43,1998,Metal,85,Mechanical Animals,2,1,178,,3,233,Male,3,Male,1,159,0,1,179,0,3,195,0,7,0,0,7,0,7,0,7,0,DLC
1042,justfortonight,Just for Tonight,One Night Only,,4:23,2008,Pop-Rock,142,Started a Fire,1,4,277,,1,173,Male,3,Male,3,248,0,1,166,0,4,312,1,7,0,0,7,0,7,0,7,0,DLC
1140,walkingonthemoon,Walking on the Moon,The Police,,4:43,1979,Rock,143,Reggatta de Blanc,6,1,179,,1,148,Male,3,Male,0,122,0,1,152,0,4,261,0,7,0,0,7,0,7,0,7,0,DLC
69,weightless,Weightless,All Time Low,,3:22,2009,Emo,181,Nothing Personal,1,3,254,,2,216,Male,3,Male,3,248,0,1,178,0,4,276,0,7,0,0,7,0,7,0,7,0,DLC
78,fascination,Fascination,Alphabeat,,3:04,2007,Pop-Rock,195,This is Alphabeat,2,4,290,,4,288,Female,3,Female,4,330,0,2,203,0,3,235,0,7,0,0,7,0,7,0,7,0,DLC
246,straycatstrut,Stray Cat Strut,Brian Setzer,,3:23,1982,Rock,128,Brian Setzer,8,1,198,,2,174,Male,3,Male,2,207,2,3,240,0,3,195,0,7,0,0,7,0,7,0,7,0,DLC
271,letforeverbe,Let Forever Be,The Chemical Brothers,,4:15,1998,Pop/Dance/Electronic,126,Surrender,5,3,250,,2,199,Male,2,Male,1,147,0,3,247,0,4,287,0,7,0,0,7,0,7,0,7,0,DLC
1046,dockofthebay,(Sittin' on the) Dock of the Bay (Take 2),Otis Redding,,2:50,1967,R&B/Soul/Funk,102,Remember Me,16,2,240,,4,313,Male,1,Male,1,163,0,0,129,0,0,101,0,7,0,0,7,0,7,0,7,0,"DLC, Otis Redding Pack 01, Grab the Mic Pack"
1048,fafafafafa,Fa-Fa-Fa-Fa-Fa (Sad Song),Otis Redding,,2:53,1966,R&B/Soul/Funk,99,Complete & Unbelievable: The Otis Redding Dictionary of Soul,1,2,225,,5,365,Male,2,Male,1,160,0,0,125,0,0,100,0,7,0,0,7,0,7,0,7,0,"DLC, Otis Redding Pack 01"
1050,imsickyall,I'm Sick Y'all,Otis Redding,,3:02,1966,R&B/Soul/Funk,91,Complete & Unbelievable: The Otis Redding Dictionary of Soul,2,4,285,,4,323,Male,1,Male,2,213,0,0,132,0,3,207,0,7,0,0,7,0,7,0,7,0,"DLC, Otis Redding Pack 01"
1049,ivegotdreams,I've Got Dreams to Remember,Otis Redding,,3:42,1968,R&B/Soul/Funk,133,Remember Me,19,2,215,,5,385,Male,1,Male,0,106,0,0,118,0,0,102,0,7,0,0,7,0,7,0,7,0,"DLC, Otis Redding Pack 01"
1047,loveman,Love Man,Otis Redding,,2:32,1969,R&B/Soul/Funk,149,Love Man,6,5,304,,5,409,Male,1,Male,1,165,0,2,192,0,3,232,0,7,0,0,7,0,7,0,7,0,"DLC, Otis Redding Pack 01"
885,dawnpatrol,Dawn Patrol,Megadeth,,1:56,1990,Metal,75,Rust in Peace,8,2,215,,0,130,Male,1,Male,7,0,0,3,253,0,1,141,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
881,fivemagics,Five Magics,Megadeth,,5:44,1990,Metal,179,Rust in Peace,4,6,434,,4,331,Male,3,Male,6,431,6,6,478,0,5,435,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
878,holywars,Holy Wars... The Punishment Due,Megadeth,,6:38,1990,Metal,165,Rust in Peace,1,6,422,,4,301,Male,2,Male,6,419,4,6,490,0,5,431,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
883,lucretia,Lucretia,Megadeth,,4:00,1990,Metal,122,Rust in Peace,6,6,351,,4,308,Male,3,Male,5,371,1,5,380,0,4,308,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
882,poisonwasthecure,Poison Was the Cure,Megadeth,,3:00,1990,Metal,138,Rust in Peace,5,6,433,,4,317,Male,1,Male,6,440,1,4,350,0,5,427,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
886,rustinpeace,Rust in Peace... Polaris,Megadeth,,5:40,1990,Metal,159,Rust in Peace,9,6,433,,3,231,Male,2,Male,6,421,2,6,453,0,5,433,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
880,takenoprisoners,Take No Prisoners,Megadeth,,3:32,1990,Metal,160,Rust in Peace,3,6,462,,3,222,Male,3,Male,6,465,1,6,480,0,6,458,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
884,tornadoofsouls,Tornado of Souls,Megadeth,,5:23,1990,Metal,195,Rust in Peace,7,6,445,,2,185,Male,3,Male,6,457,1,5,400,0,5,351,0,7,0,0,7,0,7,0,7,0,"DLC, Rust in Peace (Album)"
1570,superbowlmedley,The Who Super Bowl S-mashup,The Who,,12:48,2010,Classic Rock,127,N/A,,6,398,YES,3,265,Male,3,Male,5,335,0,4,330,0,5,445,1,7,0,0,7,0,7,0,7,0,DLC
787,shethinksmytractorssexy,She Thinks My Tractor's Sexy,Kenny Chesney,,4:12,1999,Country,122,Everywhere We Go,7,2,229,,3,268,Male,3,Male,2,208,0,1,159,0,3,227,0,7,0,0,7,0,7,0,7,0,"Rock Band Country Track Pack 1, DLC, Going Country Pack 03"
